sgetrf_nopiv	2	2359296	c5fba424	93.527816000
sgemm	0	7077888	19cb29ef	154.751504000
sgemm	6	7077888	19cb29ef	93.752122000
sgemm	1	7077888	19cb29ef	153.739801000
sgemm	7	7077888	19cb29ef	64.437689000
sgemm	3	7077888	19cb29ef	57.618517000
sgemm	4	7077888	19cb29ef	217.792501000
sgemm	0	7077888	19cb29ef	70.682950000
sgemm	5	7077888	19cb29ef	78.341476000
sgemm	2	7077888	19cb29ef	78.279062000
sgemm	1	7077888	19cb29ef	95.634714000
sgemm	0	7077888	19cb29ef	32.022607000
sgemm	7	7077888	19cb29ef	53.474217000
sgemm	6	7077888	19cb29ef	102.727884000
sgemm	5	7077888	19cb29ef	24.345641000
sgemm	1	7077888	19cb29ef	7.073492000
strsm	3	4718592	5f1ae26e	45.099371000
sgemm	2	7077888	19cb29ef	24.342371000
sgemm	1	7077888	19cb29ef	20.495282000
sgemm	4	7077888	19cb29ef	60.228951000
sgemm	0	7077888	19cb29ef	20.764319000
sgemm	5	7077888	19cb29ef	66.215081000
sgemm	2	7077888	19cb29ef	66.448906000
sgemm	3	7077888	19cb29ef	66.472491000
sgemm	1	7077888	19cb29ef	45.982534000
sgemm	6	7077888	19cb29ef	66.498906000
sgemm	7	7077888	19cb29ef	67.173900000
strsm	3	4718592	5f1ae26e	46.296431000
sgemm	4	7077888	19cb29ef	92.330402000
sgemm	0	7077888	19cb29ef	92.110909000
sgemm	7	7077888	19cb29ef	45.648948000
sgemm	1	7077888	19cb29ef	47.042320000
sgemm	2	7077888	19cb29ef	59.114288000
sgemm	3	7077888	19cb29ef	48.225304000
sgemm	5	7077888	19cb29ef	94.563408000
sgemm	7	7077888	19cb29ef	48.212684000
sgemm	1	7077888	19cb29ef	47.538815000
sgemm	7	7077888	19cb29ef	65.918241000
sgemm	1	7077888	19cb29ef	65.895985000
sgemm	0	7077888	19cb29ef	114.171992000
sgemm	6	7077888	19cb29ef	160.471746000
sgemm	2	7077888	19cb29ef	101.326277000
sgemm	4	7077888	19cb29ef	114.205287000
sgemm	5	7077888	19cb29ef	75.753124000
sgemm	3	7077888	19cb29ef	81.547742000
sgemm	7	7077888	19cb29ef	15.674465000
sgemm	1	7077888	19cb29ef	16.217542000
sgemm	4	7077888	19cb29ef	107.029495000
sgemm	6	7077888	19cb29ef	106.991544000
sgemm	7	7077888	19cb29ef	91.360330000
sgemm	1	7077888	19cb29ef	90.808472000
sgemm	2	7077888	19cb29ef	107.018520000
sgemm	5	7077888	19cb29ef	97.224727000
sgemm	0	7077888	19cb29ef	107.056405000
sgemm	3	7077888	19cb29ef	91.424386000
sgemm	5	7077888	19cb29ef	8.893867000
sgemm	4	7077888	19cb29ef	25.174437000
sgemm	5	7077888	19cb29ef	46.564923000
sgemm	7	7077888	19cb29ef	55.475802000
sgemm	2	7077888	19cb29ef	87.633996000
sgemm	3	7077888	19cb29ef	87.632980000
sgemm	6	7077888	19cb29ef	87.737779000
sgemm	2	7077888	19cb29ef	86.950882000
sgemm	4	7077888	19cb29ef	149.469636000
sgemm	7	7077888	19cb29ef	119.178123000
sgemm	0	7077888	19cb29ef	174.645967000
sgemm	3	7077888	19cb29ef	86.989708000
sgemm	6	7077888	19cb29ef	86.929836000
sgemm	5	7077888	19cb29ef	217.311622000
sgemm	7	7077888	19cb29ef	98.083279000
sgemm	2	7077888	19cb29ef	98.081351000
sgemm	5	7077888	19cb29ef	48.848973000
sgemm	3	7077888	19cb29ef	146.985827000
sgemm	4	7077888	19cb29ef	146.966206000
sgemm	6	7077888	19cb29ef	146.951256000
sgemm	1	7077888	19cb29ef	321.424553000
sgemm	0	7077888	19cb29ef	185.316680000
sgemm	2	7077888	19cb29ef	87.124988000
sgemm	1	7077888	19cb29ef	38.288906000
sgemm	3	7077888	19cb29ef	38.289283000
sgemm	6	7077888	19cb29ef	38.300053000
sgemm	4	7077888	19cb29ef	46.763626000
sgemm	5	7077888	19cb29ef	38.877903000
sgemm	0	7077888	19cb29ef	8.478152000
sgemm	3	7077888	19cb29ef	19.348685000
sgemm	4	7077888	19cb29ef	34.178641000
sgemm	6	7077888	19cb29ef	42.645606000
sgemm	0	7077888	19cb29ef	46.702080000
sgemm	5	7077888	19cb29ef	58.365698000
sgemm	1	7077888	19cb29ef	116.063447000
sgemm	0	7077888	19cb29ef	60.853240000
sgemm	4	7077888	19cb29ef	73.397591000
sgemm	5	7077888	19cb29ef	49.231174000
sgemm	6	7077888	19cb29ef	73.462555000
sgemm	1	7077888	19cb29ef	86.202415000
sgemm	2	7077888	19cb29ef	202.240981000
sgemm	0	7077888	19cb29ef	86.199523000
sgemm	6	7077888	19cb29ef	110.640975000
sgemm	5	7077888	19cb29ef	110.895832000
sgemm	0	7077888	19cb29ef	24.654945000
sgemm	3	7077888	19cb29ef	207.621050000
sgemm	2	7077888	19cb29ef	24.633774000
sgemm	1	7077888	19cb29ef	31.217490000
sgemm	4	7077888	19cb29ef	144.120749000
sgemm	1	7077888	19cb29ef	27.799193000
sgemm	6	7077888	19cb29ef	34.304905000
strsm	3	4718592	5f1ae26e	34.362622000
sgemm	5	7077888	19cb29ef	34.380777000
sgemm	3	7077888	19cb29ef	23.345322000
strsm	0	4718592	5f1ae26e	57.760594000
sgemm	4	7077888	19cb29ef	85.296977000
strsm	1	4718592	5f1ae26e	84.140590000
sgemm	3	7077888	19cb29ef	60.722864000
sgemm	0	7077888	19cb29ef	90.896682000
sgemm	5	7077888	19cb29ef	114.297677000
sgemm	6	7077888	19cb29ef	114.312155000
sgemm	3	7077888	19cb29ef	30.137595000
sgemm	4	7077888	19cb29ef	30.150221000
sgemm	2	7077888	19cb29ef	148.686502000
sgemm	0	7077888	19cb29ef	56.955303000
sgemm	2	7077888	19cb29ef	57.781731000
sgemm	1	7077888	19cb29ef	87.987358000
sgemm	3	7077888	19cb29ef	57.841488000
sgemm	4	7077888	19cb29ef	57.846294000
sgemm	6	7077888	19cb29ef	59.342101000
sgemm	5	7077888	19cb29ef	70.959587000
strsm	1	4718592	5f1ae26e	13.126931000
sgemm	4	7077888	19cb29ef	13.180118000
sgemm	6	7077888	19cb29ef	40.112268000
sgemm	4	7077888	19cb29ef	28.769232000
sgemm	2	7077888	19cb29ef	103.494486000
sgemm	0	7077888	19cb29ef	96.399749000
sgemm	5	7077888	19cb29ef	90.418568000
sgemm	6	7077888	19cb29ef	88.309485000
sgemm	4	7077888	19cb29ef	88.043725000
sgemm	1	7077888	19cb29ef	116.856936000
sgemm	2	7077888	19cb29ef	49.340624000
sgemm	3	7077888	19cb29ef	152.928478000
sgemm	1	7077888	19cb29ef	22.872080000
sgemm	4	7077888	19cb29ef	22.870950000
sgemm	0	7077888	19cb29ef	49.378189000
sgemm	5	7077888	19cb29ef	49.394927000
sgemm	2	7077888	19cb29ef	47.551718000
strsm	3	4718592	5f1ae26e	47.581191000
sgemm	1	7077888	19cb29ef	47.558216000
strsm	4	4718592	5f1ae26e	40.585553000
sgemm	5	7077888	19cb29ef	48.574452000
sgemm	0	7077888	19cb29ef	54.970756000
sgemm	6	7077888	19cb29ef	78.823195000
sgemm	1	7077888	19cb29ef	8.452119000
sgemm	4	7077888	19cb29ef	23.058409000
sgemm	5	7077888	19cb29ef	92.104553000
sgemm	2	7077888	19cb29ef	93.049722000
sgemm	0	7077888	19cb29ef	85.712501000
sgemm	1	7077888	19cb29ef	84.626574000
sgemm	4	7077888	19cb29ef	70.037723000
sgemm	6	7077888	19cb29ef	84.824159000
sgemm	5	7077888	19cb29ef	48.024907000
sgemm	3	7077888	19cb29ef	141.125336000
strsm	0	4718592	5f1ae26e	48.028310000
sgemm	4	7077888	19cb29ef	48.466916000
sgemm	3	7077888	19cb29ef	58.875448000
sgemm	5	7077888	19cb29ef	58.875557000
sgemm	6	7077888	19cb29ef	106.894847000
sgemm	4	7077888	19cb29ef	58.442147000
sgemm	0	7077888	19cb29ef	136.952952000
sgemm	2	7077888	19cb29ef	184.992377000
sgemm	5	7077888	19cb29ef	68.724178000
sgemm	1	7077888	19cb29ef	185.009469000
sgemm	3	7077888	19cb29ef	150.985305000
sgemm	6	7077888	19cb29ef	141.689992000
sgemm	2	7077888	19cb29ef	72.957238000
sgemm	4	7077888	19cb29ef	163.915697000
sgemm	1	7077888	19cb29ef	127.573032000
sgemm	3	7077888	19cb29ef	54.601101000
sgemm	4	7077888	19cb29ef	90.994111000
sgemm	2	7077888	19cb29ef	113.162671000
sgemm	5	7077888	19cb29ef	186.165073000
sgemm	6	7077888	19cb29ef	113.222283000
strsm	0	4718592	5f1ae26e	186.217480000
sgemm	0	7077888	19cb29ef	65.416947000
sgemm	6	7077888	19cb29ef	65.452016000
sgemm	1	7077888	19cb29ef	124.047262000
sgemm	5	7077888	19cb29ef	66.415576000
strsm	3	4718592	5f1ae26e	147.060113000
sgemm	1	7077888	19cb29ef	22.988560000
sgemm	6	7077888	19cb29ef	33.947859000
sgemm	4	7077888	19cb29ef	165.695002000
sgemm	3	7077888	19cb29ef	77.176606000
sgemm	2	7077888	19cb29ef	165.648079000
sgemm	5	7077888	19cb29ef	99.270329000
sgemm	1	7077888	19cb29ef	77.251160000
sgemm	0	7077888	19cb29ef	174.073547000
sgemm	1	7077888	19cb29ef	73.792050000
sgemm	3	7077888	19cb29ef	112.875263000
sgemm	6	7077888	19cb29ef	185.128279000
strsm	3	4718592	5f1ae26e	15.044393000
sgemm	0	7077888	19cb29ef	54.099003000
sgemm	5	7077888	19cb29ef	127.961869000
sgemm	6	7077888	19cb29ef	9.084233000
sgemm	4	7077888	19cb29ef	127.973999000
sgemm	3	7077888	19cb29ef	47.257668000
sgemm	6	7077888	19cb29ef	47.303403000
sgemm	1	7077888	19cb29ef	101.397779000
sgemm	0	7077888	19cb29ef	47.283196000
sgemm	1	7077888	19cb29ef	42.714537000
sgemm	2	7077888	19cb29ef	217.997883000
sgemm	3	7077888	19cb29ef	42.706141000
sgemm	4	7077888	19cb29ef	90.044892000
sgemm	5	7077888	19cb29ef	90.053032000
sgemm	6	7077888	19cb29ef	42.813567000
sgemm	0	7077888	19cb29ef	82.120391000
sgemm	0	7077888	19cb29ef	15.806852000
sgemm	5	7077888	19cb29ef	55.208513000
sgemm	3	7077888	19cb29ef	55.206423000
sgemm	2	7077888	19cb29ef	55.175304000
sgemm	6	7077888	19cb29ef	55.126248000
sgemm	1	7077888	19cb29ef	55.205233000
sgemm	4	7077888	19cb29ef	55.512841000
sgemm	0	7077888	19cb29ef	54.134630000
sgemm	5	7077888	19cb29ef	54.117322000
sgemm	2	7077888	19cb29ef	54.087994000
sgemm	3	7077888	19cb29ef	54.138797000
sgemm	1	7077888	19cb29ef	54.143942000
sgemm	6	7077888	19cb29ef	98.678638000
sgemm	0	7077888	19cb29ef	52.392868000
sgemm	6	7077888	19cb29ef	7.789381000
strsm	3	4718592	5f1ae26e	52.390464000
sgemm	1	7077888	19cb29ef	52.393090000
sgemm	4	7077888	19cb29ef	106.280662000
sgemm	5	7077888	19cb29ef	45.360246000
sgemm	2	7077888	19cb29ef	60.345299000
sgemm	6	7077888	19cb29ef	7.999049000
sgemm	5	7077888	19cb29ef	19.183247000
sgemm	3	7077888	19cb29ef	31.941842000
sgemm	6	7077888	19cb29ef	98.278487000
sgemm	1	7077888	19cb29ef	100.909843000
sgemm	0	7077888	19cb29ef	106.285074000
sgemm	3	7077888	19cb29ef	74.223286000
sgemm	2	7077888	19cb29ef	98.310773000
sgemm	5	7077888	19cb29ef	87.109303000
sgemm	4	7077888	19cb29ef	167.305986000
sgemm	1	7077888	19cb29ef	69.027812000
sgemm	6	7077888	19cb29ef	68.996409000
sgemm	0	7077888	19cb29ef	69.045646000
sgemm	3	7077888	19cb29ef	69.044233000
sgemm	4	7077888	19cb29ef	8.035935000
sgemm	2	7077888	19cb29ef	91.587372000
sgemm	5	7077888	19cb29ef	91.610287000
sgemm	6	7077888	19cb29ef	22.556296000
sgemm	4	7077888	19cb29ef	23.796584000
sgemm	1	7077888	19cb29ef	81.953882000
sgemm	0	7077888	19cb29ef	72.639447000
sgemm	6	7077888	19cb29ef	59.380722000
sgemm	3	7077888	19cb29ef	81.951563000
sgemm	2	7077888	19cb29ef	59.346067000
strsm	3	4718592	5f1ae26e	13.153757000
sgemm	4	7077888	19cb29ef	71.331764000
sgemm	5	7077888	19cb29ef	72.575087000
sgemm	0	7077888	19cb29ef	13.576671000
sgemm	4	7077888	19cb29ef	60.386794000
sgemm	2	7077888	19cb29ef	73.507611000
sgemm	3	7077888	19cb29ef	60.381027000
strsm	6	4718592	5f1ae26e	73.655698000
sgemm	0	7077888	19cb29ef	92.041791000
sgemm	5	7077888	19cb29ef	92.448615000
sgemm	1	7077888	19cb29ef	105.660814000
sgemm	3	7077888	19cb29ef	32.432450000
sgemm	2	7077888	19cb29ef	84.237597000
sgemm	1	7077888	19cb29ef	52.202843000
sgemm	3	7077888	19cb29ef	51.815641000
sgemm	0	7077888	19cb29ef	72.609142000
sgemm	5	7077888	19cb29ef	101.435239000
sgemm	5	7077888	19cb29ef	8.337024000
strsm	3	4718592	5f1ae26e	57.526227000
sgemm	4	7077888	19cb29ef	141.847724000
sgemm	2	7077888	19cb29ef	57.492575000
sgemm	6	7077888	19cb29ef	141.774811000
sgemm	0	7077888	19cb29ef	37.149958000
sgemm	1	7077888	19cb29ef	128.741857000
sgemm	6	7077888	19cb29ef	71.183588000
sgemm	4	7077888	19cb29ef	70.664938000
sgemm	3	7077888	19cb29ef	71.135544000
sgemm	5	7077888	19cb29ef	71.192673000
sgemm	2	7077888	19cb29ef	71.129231000
sgemm	0	7077888	19cb29ef	71.212364000
sgemm	6	7077888	19cb29ef	15.480576000
sgemm	0	7077888	19cb29ef	15.556477000
sgemm	1	7077888	19cb29ef	74.597810000
sgemm	0	7077888	19cb29ef	61.735709000
sgemm	4	7077888	19cb29ef	81.003447000
sgemm	5	7077888	19cb29ef	97.351556000
sgemm	4	7077888	19cb29ef	15.123551000
strsm	1	4718592	5f1ae26e	30.559988000
sgemm	2	7077888	19cb29ef	104.016926000
sgemm	3	7077888	19cb29ef	105.200365000
sgemm	5	7077888	19cb29ef	7.838731000
sgemm	0	7077888	19cb29ef	27.869279000
sgemm	6	7077888	19cb29ef	108.386808000
sgemm	5	7077888	19cb29ef	18.781792000
sgemm	0	7077888	19cb29ef	19.578525000
sgemm	5	7077888	19cb29ef	67.154171000
sgemm	4	7077888	19cb29ef	81.882063000
sgemm	2	7077888	19cb29ef	85.916600000
sgemm	3	7077888	19cb29ef	85.940609000
sgemm	0	7077888	19cb29ef	66.363919000
sgemm	1	7077888	19cb29ef	84.497246000
sgemm	6	7077888	19cb29ef	67.282779000
sgemm	1	7077888	19cb29ef	54.448378000
sgemm	3	7077888	19cb29ef	54.444565000
sgemm	6	7077888	19cb29ef	54.448410000
sgemm	4	7077888	19cb29ef	54.445045000
sgemm	2	7077888	19cb29ef	52.343294000
sgemm	0	7077888	19cb29ef	54.443725000
sgemm	5	7077888	19cb29ef	102.413777000
sgemm	1	7077888	19cb29ef	62.196567000
sgemm	4	7077888	19cb29ef	61.315798000
sgemm	3	7077888	19cb29ef	62.188057000
sgemm	6	7077888	19cb29ef	62.197753000
sgemm	0	7077888	19cb29ef	63.461298000
sgemm	5	7077888	19cb29ef	31.070637000
sgemm	2	7077888	19cb29ef	72.868770000
sgemm	4	7077888	19cb29ef	18.287998000
sgemm	3	7077888	19cb29ef	57.154444000
sgemm	5	7077888	19cb29ef	38.846273000
sgemm	5	7077888	19cb29ef	105.946204000
sgemm	0	7077888	19cb29ef	161.883431000
sgemm	2	7077888	19cb29ef	144.796520000
sgemm	3	7077888	19cb29ef	118.337344000
sgemm	1	7077888	19cb29ef	175.525678000
sgemm	4	7077888	19cb29ef	176.815801000
sgemm	5	7077888	19cb29ef	31.967265000
sgemm	2	7077888	19cb29ef	31.941671000
sgemm	6	7077888	19cb29ef	195.185018000
sgemm	3	7077888	19cb29ef	49.296952000
sgemm	6	7077888	19cb29ef	29.656218000
sgemm	5	7077888	19cb29ef	51.612065000
sgemm	5	7077888	19cb29ef	58.506642000
sgemm	6	7077888	19cb29ef	80.412918000
sgemm	0	7077888	19cb29ef	142.132183000
sgemm	4	7077888	19cb29ef	110.447164000
sgemm	3	7077888	19cb29ef	192.308111000
sgemm	1	7077888	19cb29ef	241.638092000
sgemm	5	7077888	19cb29ef	115.136780000
sgemm	0	7077888	19cb29ef	115.147562000
sgemm	6	7077888	19cb29ef	115.138373000
sgemm	4	7077888	19cb29ef	114.883280000
sgemm	2	7077888	19cb29ef	225.315677000
sgemm	6	7077888	19cb29ef	24.232784000
sgemm	0	7077888	19cb29ef	70.011660000
sgemm	5	7077888	19cb29ef	70.017471000
sgemm	6	7077888	19cb29ef	137.481606000
sgemm	5	7077888	19cb29ef	91.695725000
sgemm	0	7077888	19cb29ef	91.695802000
sgemm	4	7077888	19cb29ef	161.698239000
sgemm	2	7077888	19cb29ef	161.711551000
sgemm	1	7077888	19cb29ef	165.050510000
sgemm	3	7077888	19cb29ef	195.845479000
sgemm	0	7077888	19cb29ef	84.404086000
sgemm	1	7077888	19cb29ef	84.414971000
sgemm	6	7077888	19cb29ef	84.391099000
sgemm	3	7077888	19cb29ef	84.149371000
sgemm	4	7077888	19cb29ef	148.581189000
sgemm	2	7077888	19cb29ef	149.034077000
sgemm	6	7077888	19cb29ef	121.034525000
sgemm	0	7077888	19cb29ef	121.041404000
sgemm	1	7077888	19cb29ef	121.040516000
sgemm	5	7077888	19cb29ef	205.939176000
sgemm	1	7077888	19cb29ef	93.992976000
sgemm	2	7077888	19cb29ef	150.417716000
sgemm	4	7077888	19cb29ef	150.923705000
sgemm	6	7077888	19cb29ef	93.998681000
sgemm	5	7077888	19cb29ef	108.634270000
sgemm	0	7077888	19cb29ef	109.045940000
sgemm	3	7077888	19cb29ef	199.555881000
sgemm	1	7077888	19cb29ef	15.041340000
sgemm	4	7077888	19cb29ef	16.012384000
sgemm	6	7077888	19cb29ef	89.007365000
sgemm	1	7077888	19cb29ef	73.958421000
sgemm	0	7077888	19cb29ef	73.964437000
sgemm	4	7077888	19cb29ef	72.999806000
sgemm	2	7077888	19cb29ef	88.967951000
sgemm	5	7077888	19cb29ef	81.039036000
sgemm	3	7077888	19cb29ef	81.066535000
sgemm	1	7077888	19cb29ef	7.082147000
sgemm	2	7077888	19cb29ef	67.771212000
sgemm	3	7077888	19cb29ef	60.711787000
sgemm	5	7077888	19cb29ef	60.736739000
sgemm	0	7077888	19cb29ef	61.289831000
sgemm	4	7077888	19cb29ef	108.698400000
sgemm	6	7077888	19cb29ef	108.638371000
sgemm	3	7077888	19cb29ef	40.851559000
sgemm	1	7077888	19cb29ef	101.619287000
strsm	0	4718592	5f1ae26e	103.649037000
sgemm	5	7077888	19cb29ef	103.649246000
sgemm	6	7077888	19cb29ef	62.773134000
sgemm	4	7077888	19cb29ef	85.715034000
sgemm	5	7077888	19cb29ef	22.912599000
sgemm	3	7077888	19cb29ef	85.704406000
sgemm	2	7077888	19cb29ef	126.556339000
sgemm	1	7077888	19cb29ef	85.738121000
sgemm	6	7077888	19cb29ef	22.982432000
sgemm	0	7077888	19cb29ef	52.385653000
sgemm	4	7077888	19cb29ef	30.157946000
sgemm	1	7077888	19cb29ef	30.154740000
sgemm	3	7077888	19cb29ef	30.486761000
sgemm	5	7077888	19cb29ef	50.985649000
sgemm	0	7077888	19cb29ef	75.529441000
sgemm	3	7077888	19cb29ef	74.495078000
sgemm	6	7077888	19cb29ef	104.962644000
strsm	1	4718592	5f1ae26e	74.836646000
sgemm	5	7077888	19cb29ef	49.953357000
sgemm	2	7077888	19cb29ef	104.997848000
sgemm	4	7077888	19cb29ef	82.684196000
sgemm	0	7077888	19cb29ef	7.834553000
sgemm	1	7077888	19cb29ef	64.052786000
sgemm	2	7077888	19cb29ef	64.052691000
sgemm	4	7077888	19cb29ef	56.298522000
sgemm	3	7077888	19cb29ef	64.109950000
sgemm	0	7077888	19cb29ef	56.286792000
sgemm	6	7077888	19cb29ef	91.164570000
sgemm	2	7077888	19cb29ef	67.337238000
strsm	1	4718592	5f1ae26e	67.369951000
sgemm	4	7077888	19cb29ef	64.467557000
sgemm	3	7077888	19cb29ef	67.360064000
sgemm	5	7077888	19cb29ef	131.520724000
sgemm	6	7077888	19cb29ef	40.856857000
sgemm	5	7077888	19cb29ef	22.508805000
sgemm	0	7077888	19cb29ef	89.908261000
sgemm	3	7077888	19cb29ef	22.896072000
sgemm	6	7077888	19cb29ef	45.723923000
sgemm	1	7077888	19cb29ef	46.421565000
sgemm	4	7077888	19cb29ef	69.854239000
sgemm	1	7077888	19cb29ef	23.829120000
sgemm	1	7077888	19cb29ef	47.429326000
sgemm	6	7077888	19cb29ef	71.733940000
sgemm	3	7077888	19cb29ef	119.223186000
sgemm	5	7077888	19cb29ef	119.612657000
sgemm	4	7077888	19cb29ef	72.269084000
sgemm	2	7077888	19cb29ef	156.403410000
sgemm	5	7077888	19cb29ef	34.795248000
strsm	3	4718592	5f1ae26e	34.332447000
sgemm	1	7077888	19cb29ef	58.962607000
sgemm	5	7077888	19cb29ef	24.478175000
strsm	4	4718592	5f1ae26e	59.280186000
sgemm	0	7077888	19cb29ef	179.033763000
sgemm	4	7077888	19cb29ef	56.252289000
sgemm	5	7077888	19cb29ef	56.260760000
sgemm	6	7077888	19cb29ef	139.672259000
strsm	3	4718592	5f1ae26e	80.685459000
sgemm	2	7077888	19cb29ef	101.273713000
sgemm	0	7077888	19cb29ef	101.665876000
sgemm	1	7077888	19cb29ef	126.220023000
sgemm	3	7077888	19cb29ef	60.445265000
sgemm	6	7077888	19cb29ef	60.475861000
sgemm	1	7077888	19cb29ef	15.032850000
sgemm	4	7077888	19cb29ef	60.528824000
sgemm	5	7077888	19cb29ef	60.536323000
sgemm	2	7077888	19cb29ef	76.505700000
sgemm	4	7077888	19cb29ef	15.981370000
sgemm	0	7077888	19cb29ef	31.070751000
sgemm	5	7077888	19cb29ef	16.758606000
sgemm	3	7077888	19cb29ef	76.375135000
sgemm	5	7077888	19cb29ef	59.614472000
sgemm	0	7077888	19cb29ef	60.374448000
sgemm	2	7077888	19cb29ef	60.356789000
sgemm	4	7077888	19cb29ef	92.628276000
sgemm	6	7077888	19cb29ef	108.627948000
sgemm	1	7077888	19cb29ef	113.922723000
sgemm	1	7077888	19cb29ef	7.456648000
sgemm	4	7077888	19cb29ef	22.722549000
sgemm	6	7077888	19cb29ef	22.722435000
sgemm	0	7077888	19cb29ef	63.283231000
sgemm	5	7077888	19cb29ef	63.715112000
sgemm	2	7077888	19cb29ef	63.687616000
sgemm	3	7077888	19cb29ef	63.710786000
sgemm	1	7077888	19cb29ef	8.722359000
sgemm	1	7077888	19cb29ef	66.206895000
sgemm	4	7077888	19cb29ef	74.939496000
sgemm	6	7077888	19cb29ef	74.904126000
sgemm	0	7077888	19cb29ef	88.840217000
sgemm	2	7077888	19cb29ef	96.205787000
sgemm	3	7077888	19cb29ef	96.221587000
sgemm	5	7077888	19cb29ef	96.237439000
sgemm	4	7077888	19cb29ef	29.984426000
sgemm	1	7077888	19cb29ef	30.009168000
sgemm	6	7077888	19cb29ef	30.045758000
sgemm	0	7077888	19cb29ef	49.331074000
sgemm	4	7077888	19cb29ef	41.792889000
sgemm	3	7077888	19cb29ef	41.783227000
sgemm	2	7077888	19cb29ef	41.731267000
sgemm	5	7077888	19cb29ef	42.480936000
sgemm	4	7077888	19cb29ef	56.838253000
sgemm	5	7077888	19cb29ef	56.108984000
sgemm	1	7077888	19cb29ef	119.578329000
sgemm	2	7077888	19cb29ef	77.794460000
sgemm	0	7077888	19cb29ef	78.087475000
strsm	3	4718592	5f1ae26e	77.822128000
sgemm	6	7077888	19cb29ef	119.584237000
sgemm	5	7077888	19cb29ef	23.884932000
strsm	5	4718592	5f1ae26e	49.395428000
sgemm	2	7077888	19cb29ef	52.254641000
sgemm	0	7077888	19cb29ef	52.320213000
sgemm	3	7077888	19cb29ef	52.322428000
sgemm	6	7077888	19cb29ef	52.330120000
sgemm	4	7077888	19cb29ef	88.764989000
strsm	1	4718592	5f1ae26e	67.910613000
sgemm	3	7077888	19cb29ef	15.556954000
sgemm	6	7077888	19cb29ef	16.188459000
sgemm	0	7077888	19cb29ef	39.163244000
sgemm	5	7077888	19cb29ef	39.881761000
sgemm	6	7077888	19cb29ef	33.737231000
sgemm	1	7077888	19cb29ef	59.847446000
sgemm	4	7077888	19cb29ef	60.007747000
strsm	5	4718592	5f1ae26e	35.556543000
sgemm	6	7077888	19cb29ef	49.891377000
sgemm	4	7077888	19cb29ef	25.079653000
sgemm	1	7077888	19cb29ef	47.370833000
sgemm	4	7077888	19cb29ef	23.089397000
sgemm	5	7077888	19cb29ef	108.035836000
strsm	3	4718592	5f1ae26e	167.963571000
sgemm	0	7077888	19cb29ef	144.358838000
sgemm	2	7077888	19cb29ef	211.353377000
sgemm	1	7077888	19cb29ef	105.429665000
sgemm	2	7077888	19cb29ef	15.703668000
sgemm	1	7077888	19cb29ef	8.212172000
sgemm	4	7077888	19cb29ef	112.838923000
sgemm	3	7077888	19cb29ef	70.022004000
sgemm	0	7077888	19cb29ef	70.300087000
sgemm	1	7077888	19cb29ef	17.450071000
sgemm	6	7077888	19cb29ef	154.125893000
sgemm	5	7077888	19cb29ef	70.470960000
sgemm	2	7077888	19cb29ef	17.957313000
sgemm	6	7077888	19cb29ef	55.545201000
sgemm	1	7077888	19cb29ef	63.347436000
sgemm	0	7077888	19cb29ef	63.497529000
sgemm	2	7077888	19cb29ef	84.432878000
sgemm	4	7077888	19cb29ef	102.468740000
sgemm	0	7077888	19cb29ef	34.491249000
sgemm	5	7077888	19cb29ef	97.846012000
sgemm	6	7077888	19cb29ef	42.288269000
strsm	3	4718592	5f1ae26e	98.272601000
strsm	4	4718592	5f1ae26e	12.855687000
sgemm	5	7077888	19cb29ef	53.803926000
sgemm	4	7077888	19cb29ef	53.796220000
sgemm	3	7077888	19cb29ef	53.800775000
sgemm	2	7077888	19cb29ef	66.647943000
sgemm	1	7077888	19cb29ef	88.329224000
sgemm	6	7077888	19cb29ef	53.887238000
sgemm	0	7077888	19cb29ef	62.541941000
sgemm	0	7077888	19cb29ef	43.264374000
sgemm	3	7077888	19cb29ef	52.007157000
sgemm	6	7077888	19cb29ef	51.952110000
sgemm	1	7077888	19cb29ef	52.020671000
sgemm	2	7077888	19cb29ef	64.072426000
sgemm	4	7077888	19cb29ef	64.117775000
sgemm	5	7077888	19cb29ef	62.627748000
sgemm	4	7077888	19cb29ef	63.991503000
sgemm	5	7077888	19cb29ef	63.991605000
sgemm	1	7077888	19cb29ef	76.054175000
sgemm	0	7077888	19cb29ef	76.087178000
sgemm	2	7077888	19cb29ef	64.521283000
sgemm	3	7077888	19cb29ef	154.167141000
sgemm	6	7077888	19cb29ef	154.711389000
sgemm	4	7077888	19cb29ef	78.613496000
sgemm	5	7077888	19cb29ef	78.610181000
sgemm	0	7077888	19cb29ef	78.638489000
sgemm	1	7077888	19cb29ef	78.646042000
sgemm	2	7077888	19cb29ef	92.779867000
sgemm	6	7077888	19cb29ef	14.728280000
sgemm	1	7077888	19cb29ef	15.046908000
sgemm	4	7077888	19cb29ef	71.096269000
sgemm	3	7077888	19cb29ef	71.108818000
sgemm	1	7077888	19cb29ef	56.059470000
sgemm	0	7077888	19cb29ef	71.124438000
sgemm	5	7077888	19cb29ef	63.115899000
sgemm	2	7077888	19cb29ef	134.081879000
sgemm	1	7077888	19cb29ef	77.671396000
sgemm	0	7077888	19cb29ef	77.671626000
sgemm	3	7077888	19cb29ef	77.663739000
sgemm	5	7077888	19cb29ef	78.061286000
sgemm	4	7077888	19cb29ef	84.976043000
sgemm	6	7077888	19cb29ef	149.191423000
